,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
train_loss,1.143424121109215,1.0943067782634013,1.1553648420282312,1.0385140116150315,1.0246087183823456,0.965431184382052,0.9784743946951788,0.8822553335009394,0.9182594644056784,0.990272712063145,0.8562772515657786,0.8445147582002588,0.8513786502786584,0.8776598540512291,0.7707419556540411,0.8886764532810932,0.8332669283892657,0.7781204468495136,0.7315584566142108,0.7781935656392897,0.6593997575141288,0.8076876192479521,0.786805673225506,0.7107407257363603,0.7331548913105114,0.5970053745282663,0.7058010326849448,0.76290626219801,0.7593814215144595,0.7020811422451122,0.662725712801959,0.6190031041970124,0.6366144177075979
train_acc,0.527027,0.49324325,0.5337838,0.5202703,0.5135135,0.5810811,0.5675676,0.5945946,0.5540541,0.6013514,0.6351352,0.6351352,0.6554054,0.6216216,0.6148649,0.6216216,0.6283784,0.6486487,0.6216216,0.5675676,0.7027027,0.6216216,0.6621622,0.6554054,0.6554054,0.7094595,0.6756757,0.6689189,0.6756757,0.6216216,0.6824325,0.7094595,0.7027027
valid_loss,0.907305121421814,0.8337188363075256,0.8119459748268127,0.8010971546173096,0.7873086929321289,0.7721007466316223,0.7590541243553162,0.7495638132095337,0.747266411781311,0.7470381855964661,0.7406704425811768,0.7371621131896973,0.734194815158844,0.7294416427612305,0.7190159559249878,0.7038745284080505,0.6889035701751709,0.6812834739685059,0.6771538257598877,0.6712421178817749,0.6647787690162659,0.6630265116691589,0.6644013524055481,0.6650917530059814,0.6643738746643066,0.6594369411468506,0.6537938117980957,0.6525102853775024,0.6524457931518555,0.6568460464477539,0.6611329913139343,0.6671724915504456,0.6677868962287903
valid_acc,0.59375,0.578125,0.578125,0.578125,0.5625,0.578125,0.5625,0.5625,0.59375,0.609375,0.59375,0.59375,0.59375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.609375,0.578125,0.59375,0.609375,0.609375,0.609375,0.609375,0.609375,0.625,0.625,0.640625,0.640625,0.640625,0.640625
