,0,1,2,3,4,5
train_loss,1.2594285819490076,1.127803525682223,1.1257544594295954,1.0400379310219974,1.1447579618227683,1.0429700269537456
train_acc,0.43644068,0.5254237,0.5,0.5466102,0.5127119,0.5254237
valid_loss,0.9705550577126297,0.8576729659940682,0.8694124525668574,0.878993570804596,0.8761472573467329,0.864161909795275
valid_acc,0.4803922,0.43137255,0.37254903,0.38235295,0.4019608,0.4117647
