,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
train_loss,1.248566884647384,1.0643836680043246,1.0337903890116462,0.8254177220936479,0.9353291992940208,0.8245289280040055,0.8452370157643753,0.7581908403685267,0.7564638864491634,0.7381903076994007,0.7278307559846462,0.6958843937778838,0.7856718840726947,0.6856438926353309,0.6038619099448924,0.6154202015007136,0.5956876666153071,0.574978973673678
train_acc,0.45210728,0.51341,0.5019157,0.6436781,0.578544,0.61685824,0.61685824,0.63984674,0.6245211,0.6704981,0.6475096,0.66283524,0.65134096,0.68582374,0.73180073,0.72796935,0.73180073,0.73180073
valid_loss,0.7663307242688879,0.7518865935570371,0.783515461250744,0.7727255694634092,0.7462433650430325,0.7338785534411405,0.7499070858533403,0.7241034054123194,0.7216150254274891,0.7333633583203881,0.6986118275507361,0.6839178230910175,0.6828042590512639,0.6792033952949321,0.6875421156925438,0.7109521126325151,0.732860651691403,0.7219595344720688
valid_acc,0.50442475,0.5221239,0.46902654,0.5221239,0.49557522,0.5575221,0.6017699,0.65486723,0.67256635,0.65486723,0.6637168,0.5840708,0.5840708,0.63716817,0.63716817,0.69911504,0.6637168,0.65486723
