,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
train_loss,1.0682233108622152,0.9292638993188506,0.7595582292371409,0.7864300208779338,0.6908581370843989,0.6219020967946904,0.568795086261247,0.5491024985395628,0.5134795440775474,0.5672905947721116,0.47826978190565556,0.5311562891664177,0.5243256796490062,0.4326062053909122,0.46317272602951265,0.44650480721064123,0.3488458218432519,0.3838428771794777,0.3334688818940548,0.38178849136194093,0.39340647120834515,0.33141798500357,0.38554252595363364,0.3372129960493608,0.2687800151053641,0.2653982809344803,0.22800134028947466,0.22358199468227016,0.2400138867686161,0.23245838989845263,0.26242222597232806,0.224614502494238,0.2560368508661055,0.22436091032895175,0.23926223328681576,0.23260523280753612,0.23634159322068982,0.22494204361050107,0.17686168625250132,0.17591399837250246,0.18758216981416959,0.16784544088250045,0.1551597571485095,0.16525800540155752,0.16415947867224584,0.19735694375344578,0.1619061904968139,0.15152936178875567,0.14617900410229137,0.1322325514074777,0.12615450885041754,0.126350061997164,0.13415139014350957,0.1121130214776365,0.11507716854351067,0.105703585550516,0.1225194286169677,0.08664146654284487,0.09511362569739452
train_acc,0.5391849,0.62068963,0.6896552,0.6583072,0.70219433,0.7178683,0.7241379,0.7398119,0.76489025,0.76802504,0.79937303,0.78369904,0.78056425,0.8087774,0.7899686,0.8056426,0.8369906,0.84326017,0.8683385,0.8119122,0.815047,0.85266453,0.84326017,0.84639496,0.9028213,0.85893416,0.91222566,0.9059561,0.9090909,0.8965517,0.88087773,0.9216301,0.9090909,0.9184953,0.8934169,0.9090909,0.9028213,0.8934169,0.92789966,0.93103445,0.9184953,0.93416923,0.94357365,0.94357365,0.93416923,0.9216301,0.94043887,0.94357365,0.952978,0.9717868,0.9561128,0.9655172,0.9498432,0.9561128,0.9561128,0.9655172,0.952978,0.9811912,0.9749216
valid_loss,0.6663123003757783,0.6273719581374286,0.6208227846744286,0.586577730457278,0.6144398746699312,0.6181661227758783,0.5718631522498862,0.5482773219581938,0.5413371524671569,0.5598231934717972,0.5371846800302937,0.5148835989245533,0.49579695149929853,0.5079509541936165,0.5125110793287737,0.4977261943973764,0.4751237110934988,0.46294330669580586,0.4593493607792541,0.46782340272499695,0.4447641847995076,0.43630055702515763,0.4422342755498677,0.4584023523939787,0.43729842535770724,0.421746112895708,0.4288177836115343,0.4329715023075577,0.4153588184148726,0.4115372380636034,0.4078249521281597,0.4062996802538851,0.4045301475664125,0.3939335111283908,0.3908872535846529,0.3875706456873539,0.3848514121814366,0.38361530538893096,0.38111427953861055,0.372502933290318,0.36931630495908485,0.37353673525644043,0.36630629046554986,0.36456383927895203,0.36475078163355806,0.37186308063729834,0.3677997530376824,0.3609026261761676,0.36091137459895906,0.3577144065477552,0.36427647527987067,0.37372156575213383,0.3563919550310956,0.358313192851352,0.3559524573820786,0.3648829668977835,0.3584630880368887,0.35741859348150934,0.35941219177559347
valid_acc,0.57664233,0.620438,0.71532845,0.7518248,0.6788321,0.69343066,0.77372265,0.78832114,0.78832114,0.810219,0.810219,0.81751823,0.84671533,0.84671533,0.839416,0.839416,0.8686131,0.8686131,0.8686131,0.8759124,0.8613139,0.84671533,0.8905109,0.8832117,0.8978102,0.8613139,0.8978102,0.8905109,0.8905109,0.8832117,0.8832117,0.90510947,0.8978102,0.8905109,0.8905109,0.90510947,0.90510947,0.90510947,0.90510947,0.90510947,0.90510947,0.8978102,0.90510947,0.8978102,0.90510947,0.8978102,0.8978102,0.90510947,0.8978102,0.91240877,0.90510947,0.90510947,0.90510947,0.8905109,0.90510947,0.8978102,0.90510947,0.8905109,0.8905109
