,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
train_loss,1.3138860594841741,1.1111629170756185,1.114369966906886,1.001119242175933,0.8910487140378645,0.907454244167574,0.8991954457375311,0.9574273313245466,0.7937127755534265,0.7759540315597288,0.734882096321352,0.7354438666374453,0.7029291018362969,0.6430352745517608,0.664689608927696,0.5993139955305284,0.6366221708636131,0.5878917855601157,0.5562314887200632,0.5331396802779167,0.47359068278343447,0.46659433899387237,0.4632924264477145,0.4490225724635586,0.4113619396763463,0.3713605032813164,0.4349872485283882,0.41233633564364525,0.39694952926328103,0.32118476763848336,0.39478507022703846,0.35616611376885443,0.37174189071501457,0.3334970889552947,0.3390033279695818
train_acc,0.5064516,0.5258064,0.516129,0.5419355,0.59354836,0.57741934,0.60322577,0.56774193,0.62580645,0.62903225,0.63870966,0.6580645,0.6935484,0.7225806,0.6903226,0.7258064,0.7064516,0.7290322,0.7419355,0.7451613,0.8,0.79032254,0.79032254,0.8032258,0.816129,0.816129,0.79032254,0.83225805,0.82580644,0.86774194,0.83225805,0.83548385,0.816129,0.83870965,0.86129034
valid_loss,0.678380340782564,0.7034075438086667,0.6684558213646732,0.6932946230048564,0.6862450544513873,0.6615250679984022,0.6515666108522842,0.6409607325027238,0.6323243330663709,0.6254874147585968,0.6090929063398447,0.6034109120938316,0.6009300253284511,0.6105825812069338,0.5994821902531297,0.5951518443093371,0.6034003451688966,0.5840208432567653,0.5862551909774097,0.5762786580555475,0.5819811322795811,0.5742287849312397,0.5685806189900013,0.5642526950409164,0.5590886411382191,0.559935628033396,0.5609917293733625,0.5626013083244438,0.5502578980887114,0.5476239457059262,0.5455037524451071,0.5513497546537599,0.5467584960496248,0.5468725455341055,0.5488815307617188
valid_acc,0.5970149,0.5597015,0.61194026,0.61194026,0.6268657,0.6865671,0.67164177,0.70149255,0.70149255,0.70149255,0.7238806,0.74626863,0.74626863,0.74626863,0.761194,0.7537313,0.761194,0.761194,0.73880595,0.761194,0.7835821,0.7835821,0.7761194,0.7761194,0.7761194,0.7835821,0.7761194,0.7910448,0.7761194,0.7761194,0.7761194,0.7761194,0.7761194,0.7686567,0.7761194
