,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
train_loss,1.0792945414894888,1.044777173506443,1.0626057413594352,0.9473388280025453,0.8619690625839813,0.8540958626188706,0.8552706431979915,0.795828935311321,0.8233300170970961,0.7861532682248394,0.8875016576890257,0.752573730601104,0.6190598821232074,0.660783620728286,0.5801197710825916,0.6417957335823843,0.5966602187646206,0.5058181399174969,0.5519914736992506,0.5251486013597408,0.5713487505459514,0.4665034241096149,0.5035518308669442,0.46404852556638393,0.4972861387657122,0.5035801180868548,0.4065535218090159,0.42098564328802857,0.4532117151262189,0.45374645978325673,0.4079395257814755,0.3645095106766704,0.3949481294182317,0.43112990175136595,0.3815495257368559,0.38883142065639276,0.46740799383065545,0.4581262155404109,0.3858640186007032,0.36197622885268904,0.3720071135591645,0.3316328940282756,0.3240418429610394,0.3257346344764695,0.3241790375555423,0.2434655965054443,0.3054293830358483,0.26366627593825753,0.2736422881314056,0.2809701991398525,0.35934544538817026,0.3381295574708583,0.21566311380482445,0.2157725401137718,0.2576940021134148,0.24166041555966714,0.26176565165982046,0.20804436623823508,0.22612646386423946,0.24156774127211408,0.24411745307110108,0.27504370194424244,0.22910110091528513,0.2478929539370446
train_acc,0.5247148,0.5171103,0.50190115,0.56653994,0.61977184,0.6311787,0.6159696,0.62357414,0.608365,0.65779465,0.62737644,0.65779465,0.69201523,0.69961977,0.70342207,0.68060833,0.7072243,0.7528517,0.7528517,0.75665396,0.73003805,0.78326994,0.78707224,0.7946768,0.7680608,0.75665396,0.8022814,0.78707224,0.7984791,0.8060836,0.82129276,0.8403042,0.81749046,0.81749046,0.82509506,0.7984791,0.78707224,0.82509506,0.8365019,0.84410644,0.8403042,0.85171103,0.88212925,0.82889736,0.85171103,0.9011407,0.8745247,0.88212925,0.8745247,0.88593155,0.8593156,0.8631179,0.9087452,0.9315589,0.9011407,0.9011407,0.88973385,0.9125475,0.9125475,0.9125475,0.88593155,0.88973385,0.92015207,0.8973384
valid_loss,0.8420829039759341,0.7830789516457414,0.764779131496902,0.7719981148179653,0.7746048311216641,0.762894206342444,0.771949587142573,0.7775088680528961,0.7504007621149046,0.7915213429822331,0.7800960240110887,0.74433055388189,0.7640391472166619,0.7324460117162856,0.712976403468478,0.7025984952935075,0.6995888415691072,0.6946613044865364,0.6901513364462726,0.6971382198080552,0.6971963195674187,0.687828260712919,0.6819224579144368,0.6829746492141116,0.6769085758555252,0.669659697903996,0.672182668626836,0.6728483702229188,0.6604867751619458,0.6600346438652647,0.6571076681128646,0.6563090639831746,0.6716343591698503,0.6553615442419474,0.6502520642449371,0.687324721728806,0.6883464603297478,0.6480411238374963,0.6779910004244442,0.6726127841831309,0.6465368286698265,0.6527186922267475,0.6384742154484302,0.6370720552132193,0.634313075415856,0.6399318586408564,0.670549491865445,0.6330316784107579,0.6285151195737113,0.6306347477752551,0.628443084986864,0.6353059416323636,0.6266889540495071,0.6239882459682701,0.6266155680723949,0.6353001615642446,0.6282741975995292,0.6160573389677875,0.6118373607112243,0.6100330780037736,0.6223972867020463,0.6542695876771369,0.6383915248170363,0.626207154936495
valid_acc,0.45132744,0.460177,0.4778761,0.5132743,0.54867256,0.48672566,0.5575221,0.54867256,0.539823,0.54867256,0.5575221,0.54867256,0.54867256,0.5663717,0.5840708,0.5575221,0.57522124,0.57522124,0.57522124,0.61946905,0.61946905,0.59292036,0.59292036,0.6017699,0.6106195,0.6106195,0.59292036,0.59292036,0.6017699,0.6106195,0.6106195,0.6283186,0.65486723,0.63716817,0.61946905,0.6283186,0.6283186,0.6283186,0.67256635,0.67256635,0.6017699,0.6106195,0.63716817,0.63716817,0.63716817,0.61946905,0.61946905,0.6106195,0.63716817,0.63716817,0.6283186,0.6283186,0.6460177,0.6460177,0.65486723,0.63716817,0.61946905,0.6460177,0.65486723,0.65486723,0.6460177,0.6460177,0.65486723,0.6637168
