,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
train_loss,1.3043170367311312,0.9936938713860992,1.0162595294465955,0.9518864294826584,0.8187096750976255,0.7587958298273535,0.7410153522587463,0.7533992580919457,0.6813143651757464,0.6828315954080364,0.6588557178542118,0.6623012091489446,0.6346119738265172,0.6404088987600083,0.5397962439780267,0.48114564874828264,0.47822905226841866,0.462363822748197,0.5236039761728888,0.43877067941947273,0.44088428092482906,0.4205404248013592,0.45956674318185586,0.41216679687468,0.38398923849899497,0.3303475267935119,0.3534260844224251,0.4398480375741152,0.32930614624247456,0.2893869302816839,0.35241939277456913,0.36317201328757626,0.32386699578906064,0.34434339644124845,0.26761920330108413,0.23258931334786767,0.22638034310516894,0.31055564788363926,0.29588779267048676,0.18870162143803282,0.2544620207092106,0.2574001734688778,0.25072625279426575,0.22474945931626647,0.24140843479025284,0.1937233113602504,0.19821236877633422,0.2106667501014351,0.21451050243121667,0.187827580627179,0.15971669262187593,0.1827195500767471,0.15625291582721992,0.14870452370819628,0.17698474868431988,0.17056501701774213,0.16068508150993577,0.16129735292204275,0.1588247175884727,0.13918142450735874,0.16389260256050417,0.11905491132064154,0.12831674471197513,0.1368989096391921,0.1475078791579944
train_acc,0.43288592,0.53691274,0.51342285,0.5604027,0.6275168,0.6275168,0.67785233,0.67114097,0.67785233,0.69463086,0.7080537,0.71476513,0.6979866,0.69463086,0.7281879,0.7885906,0.7684564,0.7919463,0.7516779,0.8020134,0.81543624,0.81543624,0.7885906,0.8288591,0.81543624,0.8389262,0.83557045,0.8087248,0.852349,0.8590604,0.8557047,0.84563756,0.8791946,0.84563756,0.8993289,0.909396,0.9127517,0.8590604,0.8892617,0.9295302,0.8993289,0.90268457,0.89597315,0.90268457,0.909396,0.9261745,0.909396,0.9261745,0.9161074,0.9261745,0.95637584,0.9228188,0.9395973,0.9597315,0.9261745,0.9362416,0.96308726,0.9496644,0.9295302,0.9597315,0.9362416,0.96644294,0.9496644,0.95302016,0.95302016
valid_loss,0.725281298160553,0.6836332380771637,0.6492265164852142,0.6160586476325989,0.5850894749164581,0.5587137639522552,0.5413223505020142,0.5344105064868927,0.5077308416366577,0.4926730692386627,0.5037987530231476,0.46925269067287445,0.45868588984012604,0.4521394371986389,0.445307657122612,0.44102464616298676,0.4375767707824707,0.42917925119400024,0.42671920359134674,0.4192473888397217,0.41057565808296204,0.4054876118898392,0.3968396782875061,0.399652898311615,0.38160230219364166,0.3851875215768814,0.37715956568717957,0.37025007605552673,0.3670932352542877,0.3633877784013748,0.3598085939884186,0.35848329961299896,0.3523309677839279,0.3631444722414017,0.3471212238073349,0.34223519265651703,0.3413122296333313,0.3461710512638092,0.33572955429553986,0.3424983620643616,0.3307081162929535,0.3292500674724579,0.32402731478214264,0.32160137593746185,0.3173023462295532,0.3183940649032593,0.320966511964798,0.31278829276561737,0.31152087450027466,0.3101166784763336,0.30787794291973114,0.30860935151576996,0.3051845133304596,0.30488209426403046,0.3042920231819153,0.305850550532341,0.301109217107296,0.30013442039489746,0.2971795052289963,0.29468709230422974,0.2940918505191803,0.2950414717197418,0.2962789535522461,0.2978132367134094,0.2981250658631325
valid_acc,0.5390625,0.625,0.625,0.671875,0.6796875,0.7109375,0.734375,0.7265625,0.7578125,0.765625,0.7421875,0.765625,0.7734375,0.7734375,0.7734375,0.7890625,0.7890625,0.796875,0.8046875,0.7890625,0.7890625,0.796875,0.8125,0.8046875,0.828125,0.8203125,0.828125,0.8359375,0.8515625,0.8515625,0.8515625,0.8515625,0.8515625,0.859375,0.8671875,0.8515625,0.8671875,0.875,0.8515625,0.8359375,0.8515625,0.859375,0.875,0.8671875,0.859375,0.859375,0.84375,0.8671875,0.875,0.875,0.875,0.859375,0.859375,0.875,0.8671875,0.859375,0.859375,0.875,0.875,0.890625,0.875,0.875,0.8671875,0.859375,0.875
