,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
train_loss,0.9945661216719538,0.9615843883606783,0.743719238161701,0.7825017508618173,0.7339217710359144,0.6814922797374237,0.6340158057009053,0.5639136915872579,0.4849228266297582,0.4325873096104701,0.4464358249281207,0.4778001805995604,0.46544827007160566,0.4301904546908843,0.4132509611101232,0.3705149433891318,0.35952810128020424,0.3433104166787574,0.32329662814948634,0.3311701415271161,0.27716605021403384,0.28303749778671483,0.2699634215006462,0.26870829520741757,0.24881181205779399,0.2294009525721569
train_acc,0.6039886,0.6467236,0.65242165,0.6495727,0.67236465,0.7207977,0.7236467,0.75498575,0.7692308,0.8005698,0.8034188,0.75498575,0.7977208,0.8119658,0.8062678,0.8347578,0.8319088,0.84615386,0.86894584,0.8717949,0.89458686,0.86894584,0.86894584,0.8831909,0.8974359,0.9230769
valid_loss,0.8046020087816858,0.694970430522565,0.6884814374494237,0.6856539395471283,0.675258682263608,0.667612565669003,0.6441931341657575,0.6340778821351513,0.5980702563626876,0.5784574987872547,0.5668830261719937,0.5610903039673306,0.5492225800523695,0.5385495929528545,0.5330177253445253,0.5169155850315725,0.5112150118050985,0.5011475461208268,0.48688119215681064,0.47462476632058226,0.47262267284835413,0.468997097173274,0.46968361478767645,0.4713141866867116,0.47325125534013407,0.4752854025916548
valid_acc,0.5298013,0.66225165,0.66225165,0.69536424,0.70198673,0.70198673,0.7086093,0.7284768,0.7218543,0.7549669,0.7549669,0.78807944,0.7615894,0.7682119,0.8013245,0.78807944,0.8013245,0.78145695,0.78807944,0.80794704,0.81456953,0.81456953,0.81456953,0.81456953,0.8278146,0.8410596
