,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
train_loss,1.0535222890445726,1.0835359076904172,0.9763090615409883,0.8929558055391037,0.9058369039998624,0.7794083246478328,0.801087462117152,0.7128123577239582,0.735126263810774,0.7993317685500094,0.7748461836650048,0.7195254404848985,0.7028287016315224,0.6478349841180652,0.7054338712751129,0.6510465380586223,0.6342792143056422,0.5700000387160375,0.598555665938452,0.5288199740672799,0.529762276528794,0.5109044615133309,0.4408714200979398,0.41577561892599724,0.3865861348163934,0.5048644632223702,0.5027636240539237,0.4477295154406701,0.4295993323434037,0.3806521038950225,0.3788592039067068,0.33572594582298654,0.35436297738503036,0.32810589855099903,0.3558776818921046,0.28915989803679193,0.3245831295050711
train_acc,0.4897119,0.52674896,0.5390946,0.57613164,0.5967078,0.62139916,0.63786006,0.63786006,0.6296296,0.6296296,0.6090535,0.6625514,0.65020573,0.6748971,0.6666666,0.6584362,0.71193415,0.72839504,0.7242798,0.7407407,0.7736625,0.7366255,0.8148148,0.8518518,0.80246913,0.7695473,0.7942387,0.7942387,0.80246913,0.7983539,0.8271605,0.83950615,0.8436214,0.8641975,0.8641975,0.87654316,0.83950615
valid_loss,0.7680845584188188,0.7661490025974456,0.794921242623102,0.743245584056491,0.6918397454988389,0.6849688705943879,0.6956451495488485,0.6784515380859375,0.6539146633375259,0.6412582215808686,0.6479977522577558,0.6695133447647095,0.647347849323636,0.6370348828179496,0.6213945513679868,0.6110973528453282,0.6241783687046596,0.6238776763280233,0.5927115338189262,0.5855342609541757,0.5825422525405883,0.5936887718382335,0.6109591779254732,0.5972163603419349,0.5764215554509844,0.5651517135756357,0.5558090181577773,0.5518991694563911,0.5730789769263495,0.6122100949287415,0.5754598066920326,0.5456757199196588,0.5403508089837574,0.5468003948529562,0.5715535618010021,0.5866823451859611,0.5794231318292163
valid_acc,0.50476193,0.49523813,0.4761905,0.54285717,0.5904762,0.6,0.5809524,0.60952383,0.62857145,0.63809526,0.62857145,0.61904764,0.6571429,0.6666667,0.64761907,0.6571429,0.6571429,0.6571429,0.6761905,0.6761905,0.6857143,0.6952381,0.6666667,0.6952381,0.6761905,0.6761905,0.6952381,0.6952381,0.6857143,0.6952381,0.6857143,0.6952381,0.7047619,0.7047619,0.6857143,0.6952381,0.71428573
