,0,1,2,3,4,5,6,7,8,9,10
train_loss,1.2027711375685763,1.0118870508572286,1.0913051159913876,0.9068147643538546,0.940861719206345,0.777837192224077,0.8872728544818468,0.8831467224546701,0.616534053786727,0.6413391941835073,0.7980914268611876
train_acc,0.47933882,0.5206611,0.5206611,0.553719,0.56198347,0.6942148,0.58677685,0.5950413,0.7024793,0.7355372,0.66942143
valid_loss,1.1611055135726929,1.1135759353637695,0.9935758709907532,0.860244631767273,0.7643817067146301,0.7069728374481201,0.6922094225883484,0.7043963670730591,0.7438618540763855,0.7911293506622314,0.8170157670974731
valid_acc,0.2830189,0.2830189,0.3207547,0.3584906,0.5283019,0.5471698,0.6037736,0.6226415,0.6037736,0.5471698,0.5471698
