,0,1,2,3,4,5
train_loss,1.194770489285586,0.9571003607610469,0.8400987379635747,0.9425677515772491,0.7547779347114412,0.8396718176928434
train_acc,0.45454547,0.56917,0.6205534,0.5928854,0.6837945,0.6284585
valid_loss,0.7244959468141609,0.7133776824408715,0.7144528359448145,0.7318882045395877,0.7591174425335105,0.7576865788993485
valid_acc,0.5412844,0.5412844,0.5963302,0.5688073,0.57798165,0.6055046
