,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
train_loss,1.1274673171364205,0.9822146298323932,0.8116935276474793,0.8010563416583093,0.7523233167804345,0.7647725190591375,0.6775928200749447,0.7099556919267054,0.6733540617362439,0.5978939175970328,0.5602821387829037,0.5378943784247845,0.5945043705107604,0.5463179653846525,0.5817645376246274,0.47116414031486625,0.43338966036973015,0.4721687601064688,0.3645199753275705,0.3553169709644551,0.4602884539041315,0.41003677604395317,0.32563789439492996,0.35473093636539005,0.3519595319160263,0.298410035191326,0.302420430500573,0.31916364779074985,0.2753427743410481,0.35288625041917193,0.26304850452764683,0.2827625204481481,0.23883459959691816,0.3135909700840256,0.2941281821248364,0.24019139323850655,0.24326764480054197,0.21470600033936516,0.22290729091072667,0.21621990696005866,0.20620994994399744,0.22674152783662171,0.17723387092443052,0.19412401958798778,0.2014475647098063,0.18486335007787116,0.21233098432763453,0.1542543373341225,0.1862981745044755,0.17311708263437683,0.20038275716866194,0.14433295961002326,0.17731027774489982,0.18996517392108928,0.11653017847363008,0.1367040124781635,0.13498418921724373,0.12769526195362074,0.12421519471053319,0.14904495700054576
train_acc,0.5382263,0.54740065,0.6360856,0.63914376,0.6941896,0.6574924,0.69724774,0.6697248,0.70336396,0.7003058,0.73394495,0.7492355,0.7308869,0.7522936,0.7217126,0.7859327,0.8165138,0.79816514,0.8440367,0.84709483,0.79204893,0.79204893,0.87461776,0.8501529,0.84709483,0.87461776,0.86850154,0.85932726,0.88073397,0.8348624,0.89602447,0.86544347,0.8868502,0.8562691,0.85932726,0.8837921,0.9021407,0.93272173,0.92354745,0.9143731,0.92354745,0.9082569,0.93883795,0.92354745,0.93272173,0.9266055,0.911315,0.93883795,0.92354745,0.9266055,0.91743124,0.9480123,0.92966366,0.93883795,0.9724771,0.9480123,0.95412844,0.96024466,0.96024466,0.9418961
valid_loss,0.7461702172637831,0.6760633435655148,0.6601951418193519,0.6612722856778626,0.6644151130466597,0.6546172694111547,0.6238766515508611,0.6115044680892998,0.604977528676919,0.5860946761800888,0.564381887304022,0.5471204840545113,0.5545723176171594,0.5516954715370287,0.516430472651272,0.5091690539468264,0.5293343891488745,0.5041429085511688,0.48785651660134605,0.4818835772098379,0.5032945518375288,0.48017557292965285,0.47151161973358047,0.47921835826643816,0.4837446445268942,0.4761651783970231,0.4626778241590405,0.4677276717010119,0.46805886004833464,0.46088900528055554,0.434345304120517,0.43514890535503414,0.4840695972138263,0.45389314323452346,0.4325048547264532,0.42394277812741327,0.41961183573337313,0.41739584875444996,0.43079516143663554,0.41891430793924533,0.411968191676106,0.42101352899632555,0.4071239173835051,0.41076464517742184,0.40821892953088096,0.3921456649793801,0.3828132989558768,0.3874885114372199,0.4098466734091441,0.3933227129861818,0.3818050897713249,0.37472553286992066,0.3855259969090739,0.38535521776540904,0.37520336914569774,0.36627745586084137,0.3671586855928949,0.39114961514236235,0.3848216520979049,0.37968087132940903
valid_acc,0.52482265,0.60283685,0.64539003,0.65957445,0.6666666,0.69503546,0.7092198,0.7234042,0.7092198,0.7234042,0.751773,0.7659574,0.7304964,0.71631205,0.7943262,0.7943262,0.7304964,0.78014183,0.7943262,0.8014184,0.7730496,0.78014183,0.8014184,0.7943262,0.7943262,0.7943262,0.7943262,0.7943262,0.787234,0.8014184,0.81560284,0.8085106,0.7659574,0.7943262,0.8014184,0.81560284,0.81560284,0.81560284,0.8085106,0.822695,0.81560284,0.8085106,0.8297872,0.822695,0.822695,0.8297872,0.822695,0.822695,0.8510638,0.8510638,0.822695,0.8297872,0.8510638,0.8510638,0.858156,0.8439716,0.8439716,0.8439716,0.8439716,0.8510638
