,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
train_loss,1.0426055494841042,1.0641881722908515,0.9599854791319216,0.9410569048547125,0.9077741116672368,0.8289749049521112,0.8582934125677332,0.7642657687137653,0.6619828521431267,0.8007584616735384,0.7604601034870395,0.6327113447251258,0.651830488985235,0.592139922179185,0.5434192868022175,0.5713611972796453,0.5139370533553037,0.48789276782568397,0.565797191161614,0.471254561241571,0.4274337609092911,0.5078046515390471,0.4380991648543965,0.3529857385468173,0.42482277634855986,0.4489527836248472,0.3931519234335268,0.35485968109849214,0.3301493761601386,0.398589768580028,0.3306550538385069,0.3570322823988927,0.30934724947074793,0.278125653986807,0.27857203820309084,0.3098446467480102,0.3172332853465885,0.34554029478655235,0.31754107483021626
train_acc,0.5681818,0.5422078,0.5519481,0.59090906,0.59415585,0.6103896,0.59415585,0.6331169,0.6915584,0.6233766,0.6525974,0.73376626,0.737013,0.737013,0.75,0.7532467,0.77922076,0.79545456,0.72402596,0.8084416,0.8084416,0.7694805,0.8246753,0.85714287,0.8051948,0.78896105,0.8051948,0.85714287,0.84415585,0.8149351,0.8701299,0.8214286,0.8701299,0.8701299,0.8863636,0.8538961,0.8538961,0.83116883,0.8474026
valid_loss,0.721406365885879,0.690681744705547,0.6819921406832609,0.6626110700043765,0.6506386200586954,0.6325274543328718,0.6195283297336462,0.6066719365842415,0.5976485772566362,0.5793201977556403,0.5706879117272117,0.5609252127734098,0.554376255382191,0.5453055699666342,0.5389357841376102,0.5323293290354989,0.5285154842969143,0.5232878345431704,0.5192939693277533,0.5157014221856089,0.5129960134173884,0.5072105472738092,0.5050838987032572,0.4995650920000943,0.49908536808057263,0.4913908911473823,0.48797130584716797,0.48490981441555603,0.4837112318385731,0.4874612300684958,0.4803630736741153,0.478630751822934,0.4769458138581478,0.475616505651763,0.46811194853349164,0.47804509870933765,0.4715486602349715,0.48809053500493366,0.4738251982313214
valid_acc,0.53030306,0.5530303,0.5909091,0.56060606,0.5909091,0.5757576,0.6136364,0.6363636,0.6818182,0.68939394,0.719697,0.7348485,0.71212125,0.72727275,0.75757575,0.72727275,0.7348485,0.74242425,0.75,0.75757575,0.78030306,0.75757575,0.75757575,0.75757575,0.7878788,0.7878788,0.7727273,0.7878788,0.79545456,0.76515156,0.7727273,0.7878788,0.8030303,0.7878788,0.79545456,0.76515156,0.7878788,0.79545456,0.79545456
