,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
train_loss,1.0923964307459701,0.9134130559637395,0.8835225165089636,0.8430697305944054,0.839072631354316,0.6778717463630498,0.8294343563625246,0.7585377794843055,0.7928101627723031,0.6152185588377376,0.6323525457079195,0.6420094016004965,0.5708283281645249,0.5194990470457237,0.5185624172655635,0.5247225946805948,0.4925391969074772,0.45205612455722083,0.4618583837879143,0.3889091184306703,0.46970191986664483,0.4124990691708083,0.4175618021783223,0.3822380673127828,0.3633591776906846,0.3333139947824255,0.37442933277142887,0.3191808344528428,0.27421417782537916,0.3079972618000962,0.27906224784444406,0.2677696976175276,0.3109792593530189,0.2635204094309472,0.23966429798698743,0.23967665742870956,0.27129069997315425,0.23221205177414775,0.24226063948411208,0.2619746513789314,0.21595326992979016
train_acc,0.54180604,0.5852843,0.5953177,0.5986622,0.632107,0.67892975,0.60535115,0.6354515,0.62876254,0.71571904,0.6956522,0.7190635,0.7324415,0.7625418,0.78595316,0.7591973,0.7658863,0.78595316,0.8060201,0.8327759,0.78595316,0.82274246,0.81270903,0.82274246,0.8528428,0.8561873,0.8561873,0.8561873,0.8896321,0.88294315,0.89966553,0.87290967,0.85953176,0.8896321,0.9130435,0.89632106,0.89632106,0.9130435,0.89632106,0.916388,0.9063545
valid_loss,0.8844647218090619,0.7244322447813758,0.6820250352223715,0.6616582408431888,0.6684517466513685,0.6348666176777478,0.6532516433287037,0.6113353048184121,0.6017434025804201,0.586670597856359,0.587228151947953,0.5672220109507095,0.5528618309848993,0.5432600607705671,0.539134156103282,0.5274505873983221,0.5230309701012087,0.5085920268713042,0.5012845718121344,0.5048620237629543,0.49583857558494393,0.48387514274249704,0.4796310690946357,0.48789409397877465,0.48002543941486714,0.4768594015938367,0.4792888758256454,0.47046999644863513,0.46137688973153285,0.4409821675729382,0.4561335129100223,0.47373977794434674,0.4411115300978801,0.43822463353474933,0.4536998496037121,0.42903639260650606,0.418573713291061,0.42927308045616447,0.456910676734392,0.4456486617640931,0.43186664858529733
valid_acc,0.55813956,0.5736434,0.56589144,0.6356589,0.64341086,0.65891474,0.6511628,0.6744186,0.70542634,0.6821705,0.6744186,0.68992245,0.70542634,0.7131783,0.72868216,0.7364341,0.7364341,0.751938,0.751938,0.751938,0.74418604,0.751938,0.7596899,0.7596899,0.7751938,0.76744187,0.76744187,0.76744187,0.7751938,0.8062016,0.7751938,0.76744187,0.78294575,0.78294575,0.78294575,0.8062016,0.8449612,0.78294575,0.76744187,0.7906977,0.79844964
