,0,1,2,3,4,5,6,7,8,9,10
train_loss,0.9877295828880148,1.1063583483087256,1.0561936723425034,0.898269957684456,0.8546894306832171,0.7440273898713132,0.814097006270226,0.7582622244002971,0.8886674901272388,0.7182400008465382,0.7804836501466467
train_acc,0.54468083,0.5361702,0.5744681,0.6085106,0.59999996,0.6723404,0.6510638,0.6255319,0.59574467,0.66382974,0.63404256
valid_loss,0.9291027831559134,0.7703868770363307,0.7073578403727843,0.7021969143706973,0.7046364321567045,0.7090014998275455,0.693006426391035,0.6932639149155947,0.6975396724030523,0.7175484577027877,0.7072360851977131
valid_acc,0.48514852,0.50495046,0.56435645,0.5940594,0.6039604,0.6039604,0.6039604,0.6039604,0.5940594,0.57425743,0.5940594
