,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
train_loss,1.160331162010751,1.1000887058614714,1.087031331004166,1.0393033744843025,0.8988602423086399,0.8728617289202,0.8491711650437456,0.8074844823620184,0.8570389272720833,0.7212730006473821,0.7075302111424082,0.7324135390723624,0.6334984472127465,0.6967813246618442,0.6987476353722859,0.6025953947044,0.5905840004362711,0.5568375010800556,0.5896081381696996,0.5407182511275377,0.5030462625550061,0.5075970953557549,0.49100698736624987,0.4584971256856996,0.5112612954969329,0.4827416117598371,0.5450445168871221,0.461167854506795,0.38942798463309686,0.4062863462339572
train_acc,0.49999997,0.47154468,0.52845526,0.49593493,0.59756094,0.5569106,0.59756094,0.63821137,0.6178862,0.67073166,0.67886174,0.67886174,0.703252,0.6910569,0.69512194,0.703252,0.72764224,0.73983735,0.71951216,0.7154471,0.7601626,0.7926829,0.7601626,0.77642274,0.7967479,0.7601626,0.75609756,0.7601626,0.8414634,0.804878
valid_loss,0.7609794004908148,0.7427355579610141,0.7302078413513472,0.7254345169607198,0.7203469962443946,0.7221094696026928,0.7192129481513545,0.7200756646552176,0.7312515861583206,0.7275214611359362,0.7178071197473778,0.7170640994917672,0.714643452527388,0.7228227291467055,0.7150426675688546,0.7035603478269757,0.6992242898581162,0.7057334060938854,0.7285796437623366,0.7018806495756473,0.6979526821172463,0.6971551416055212,0.6831103439600963,0.7030800625963031,0.7038359394613302,0.6822094928543523,0.7027608932189222,0.6841158664451455,0.6890902564210711,0.7047808653903458
valid_acc,0.44339624,0.4339623,0.5754717,0.5660378,0.5471698,0.5849057,0.5566038,0.5849057,0.5377359,0.5283019,0.5849057,0.6320755,0.6226415,0.5471698,0.5660378,0.6226415,0.6132076,0.5754717,0.5188679,0.5754717,0.6603774,0.6603774,0.6226415,0.5566038,0.5660378,0.6226415,0.6509434,0.6320755,0.6320755,0.5849057
