,0,1,2,3,4,5,6,7
train_loss,1.5203694803179897,1.1042166191362157,1.1605664586839568,1.0218569781390434,0.9995790816305254,0.9475914253481441,0.8266497809624037,0.9035291986773676
train_acc,0.4486692,0.5551331,0.5779468,0.5095057,0.5551331,0.6159696,0.5855513,0.53612167
valid_loss,0.7856084725498098,0.966915819497235,0.8132655726069897,0.7448166761778098,0.7554645517231089,0.8038570632976768,0.8059601145508015,0.7456449639480726
valid_acc,0.50442475,0.46902654,0.48672566,0.54867256,0.5663717,0.53097343,0.53097343,0.5575221
