,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
train_loss,1.157807722236171,1.0263314626433633,1.0731390100536924,1.0330238703525427,0.8452395543907628,0.7923598849412167,0.8358795100992377,0.8556257757273588,0.8545481038816047,0.6112584128524318,0.7859877709186438,0.6774124087709369,0.7091140322612993,0.6021475539062963,0.6305672291553381,0.6397609168832953,0.5917509758111202,0.5338832618612231,0.5870570702986284,0.5746964478131497,0.6227300708944147,0.5420990532094782,0.4889104962348938,0.5333020181366892,0.47770810849738843,0.440414696931839,0.4205784887978525,0.4401512850414623,0.42843629826198926,0.44255246357484296,0.4089465249668468,0.4070586869210908,0.38593560457229614,0.405611515045166,0.3640810016429786,0.43352439006169635,0.36600594719250995,0.34663127769123425,0.37831535483851575,0.30342968982277496,0.26534092245679913,0.3275827205542362,0.32920226274114667,0.32456403067617706,0.3158320974219929
train_acc,0.4848485,0.58712125,0.54545456,0.54545456,0.58712125,0.6212121,0.5984849,0.625,0.5833334,0.69696975,0.64393944,0.7045455,0.6780303,0.71212125,0.6818182,0.68939394,0.75757575,0.7613637,0.72727275,0.7159091,0.72727275,0.7348485,0.78409094,0.7613637,0.7916667,0.7765152,0.8295455,0.8181819,0.81439394,0.8030303,0.8181819,0.81060606,0.8333334,0.82196975,0.81439394,0.8068182,0.8257576,0.8636364,0.83712125,0.8712121,0.89393944,0.8825758,0.85227275,0.8636364,0.8787879
valid_loss,0.8079631108986703,0.7645184073531837,0.7531571262761166,0.7586721934770283,0.7503789903824789,0.7598290861698619,0.7601852218310038,0.7482293614170008,0.726774787693693,0.7154728216037416,0.708777293824313,0.7183017260149905,0.736373736147295,0.7059837130078098,0.6970575713274771,0.7030080410472134,0.6809908611732617,0.6871549926306072,0.6843510060979608,0.6807816028594971,0.6793444836348818,0.671729866872754,0.6965672373771667,0.6894557727010626,0.6573239261643928,0.6591819148314627,0.6615276619007713,0.6451709971093295,0.6925076256718552,0.6543812134809661,0.646348656269542,0.6448033682087011,0.6288044693177206,0.6320101691965472,0.6199784728518704,0.6286201874415079,0.6164559397781104,0.6205924132414031,0.6236785608425475,0.6067521896278649,0.600829095171209,0.6031907577263681,0.6123039377363104,0.6200527402392605,0.6010284998960662
valid_acc,0.42105263,0.5350877,0.5263158,0.49122807,0.57017547,0.5614035,0.5614035,0.6052632,0.61403507,0.57017547,0.57017547,0.6052632,0.5877193,0.61403507,0.5964912,0.57017547,0.5964912,0.6052632,0.5964912,0.5877193,0.57017547,0.5877193,0.5964912,0.5877193,0.6052632,0.6315789,0.6315789,0.6315789,0.61403507,0.622807,0.5964912,0.5877193,0.622807,0.6315789,0.6403509,0.6315789,0.6403509,0.64912283,0.64912283,0.6403509,0.65789473,0.65789473,0.65789473,0.6315789,0.6666667
