,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
train_loss,1.2427231929355995,1.0078233283265192,0.8426404947176912,0.8401246550387906,0.892360136024934,0.8723019106047494,0.7510820250762137,0.7983690630224415,0.8397589290052428,0.7782935271585795,0.7613882122183204,0.747893765680772,0.6409115105643308,0.5815088231312601,0.6156045839302522,0.5695942476727909,0.5108468747676763,0.5789853392687059,0.6404296982109099,0.57724079108776,0.4234223040871154,0.5003778056094521,0.5322517947034728,0.4982821244494359,0.41736483260204915,0.48763232863039,0.38342793185011786,0.39014197157737907,0.43718289118960385
train_acc,0.5601504,0.5338346,0.65037596,0.59398496,0.60902256,0.5676692,0.5714286,0.66917294,0.62030077,0.62781954,0.631579,0.6729323,0.71052635,0.7443609,0.7293233,0.70676696,0.7481203,0.7518797,0.69548875,0.7030075,0.8007519,0.7518797,0.7368421,0.7819549,0.8120301,0.75563914,0.84586465,0.8383459,0.8082707
valid_loss,0.7918827502351058,0.7503160175524259,0.7070222402873793,0.7054009730355781,0.7057281439764458,0.7077961208527548,0.7012831746486196,0.6985793584271481,0.6981636108013621,0.6955385208129883,0.7054071551875064,0.7129091359021371,0.689067566603945,0.6836046252334327,0.6860829759062382,0.6931402515946773,0.6747575590485021,0.6708188464767054,0.6688400611542819,0.6642480001114962,0.6681434104317113,0.6694210318096897,0.6687609187343664,0.6490897609476458,0.6470090966475638,0.6535252740508631,0.6809473393256205,0.7074232498804728,0.6518672150478029
valid_acc,0.45614034,0.50877196,0.5350877,0.57017547,0.57894737,0.5877193,0.61403507,0.6315789,0.622807,0.622807,0.622807,0.5877193,0.6315789,0.61403507,0.61403507,0.5964912,0.61403507,0.61403507,0.61403507,0.622807,0.61403507,0.61403507,0.6052632,0.622807,0.6315789,0.64912283,0.5964912,0.57894737,0.6403509
