,0,1,2,3,4,5
train_loss,1.0943699810755392,1.0961264668735549,1.100675582189968,0.9487875982945068,0.9598953515175251,0.923413547328474
train_acc,0.45914397,0.5175097,0.50583655,0.5486381,0.55252916,0.59922177
valid_loss,0.7721554508080354,0.7223636395222431,0.7344646115560789,0.7622843561945735,0.8192684752447111,0.8508947561453054
valid_acc,0.45945948,0.5495496,0.5405406,0.5405406,0.4954955,0.4954955
