,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
train_loss,1.0826586663366078,1.084218196526259,1.0171510759228004,1.0054532039665176,0.8852376532768775,0.9160784568615302,0.9108825657895939,0.9533760826030891,0.8442792332101011,0.8965546852814223,0.9052506835160855,0.8501680111456774,0.8002170756191551,0.8402213422124257,0.8261579492848791,0.8633700509271222,0.7993644322463852,0.740663081586004,0.803321545709393,0.7139541899372718,0.7274018531430981,0.6695510670096575,0.7119051524978912,0.7120350488645588,0.7035845807212555,0.6895441602090162,0.7491023144322241,0.7624697221253447,0.7095011876014892,0.6644278782570433,0.6888613108389392,0.6373970537128563,0.6802089233955223,0.6431570231557606,0.6365389045840966,0.6264890700043318,0.6049314780149632,0.6019494387204062,0.6172224297494946,0.5726249539209697,0.58178691592759,0.5436782340803546,0.6275847011697506,0.6471329202908955,0.5367749299474819,0.6366756140828846,0.6186618483709004,0.5362817238190931,0.572517304006451,0.5177527726767306,0.5477473666211088,0.6160799222078152,0.6099663772982752,0.5826677034001151,0.5589424353873659,0.5431277473529655,0.48705086308325124,0.5045704998655948,0.4670257297104704,0.5631669695505839,0.48520986084452644,0.5557304726032439,0.48090824431288026,0.574874601142849,0.4909781699409028,0.6312938100563552,0.5186818482990037,0.5149238814493853,0.5273315528195776,0.48258832507504673,0.5107970423327235,0.3946992515803811,0.46893025479630795
train_acc,0.50299406,0.5389222,0.51197606,0.5508982,0.5928144,0.5688623,0.55988026,0.5419162,0.60778445,0.5928144,0.56586826,0.61377245,0.6167665,0.5928144,0.6437126,0.61377245,0.6227545,0.64970064,0.6257485,0.66167665,0.6467066,0.6676647,0.65568864,0.6646707,0.6646707,0.6736527,0.66167665,0.6706587,0.6646707,0.6826348,0.6886228,0.72754496,0.6646707,0.69760484,0.69760484,0.6886228,0.70958084,0.7215569,0.69760484,0.7215569,0.70958084,0.7215569,0.73053896,0.7125749,0.75149703,0.6856288,0.70059884,0.73053896,0.73053896,0.7604791,0.745509,0.7185629,0.7215569,0.70059884,0.7185629,0.73652697,0.7934132,0.7604791,0.75748503,0.748503,0.7724551,0.72754496,0.7964072,0.7125749,0.78443116,0.72754496,0.7724551,0.7724551,0.75149703,0.7724551,0.75449103,0.7934132,0.78443116
valid_loss,0.7410460048251681,0.7159619530042013,0.7117295530107286,0.7114810016420152,0.7107849783367581,0.7085419429673089,0.7070131566789415,0.7017881804042392,0.6923007435268826,0.6819722519980537,0.6752166284455193,0.6661811802122328,0.656045589182112,0.6500897208849589,0.6437871721055772,0.6364437606599596,0.6312504079606798,0.6344712111685011,0.6275220579571195,0.6158652371830411,0.6128110885620117,0.6104550295405917,0.6101428469022115,0.6051919062932333,0.5988914039399889,0.5974877013100518,0.5936332941055298,0.5889079438315498,0.5900195439656576,0.5850698120064206,0.5774258044030931,0.574034227265252,0.5785702466964722,0.57521567079756,0.5635543002022637,0.5602722035513984,0.555745906300015,0.5527689192030165,0.5510013434622023,0.5448036458757188,0.5388277239269681,0.5361991127332052,0.534461948606703,0.5306726031833224,0.5266187124782138,0.5233480334281921,0.5171630713674757,0.512489014201694,0.5110237333509657,0.5118527876006232,0.5098228851954142,0.5108035405476888,0.5081889165772332,0.5064406957891252,0.5027448733647665,0.4986962344911363,0.49663922521803117,0.4968729416529338,0.5059366491105821,0.4980231821537018,0.49014324612087673,0.48475270138846505,0.4852943751547072,0.4838223523563809,0.48350029521518284,0.483363065454695,0.4771063592698839,0.47222255998187596,0.4700911111301846,0.4730398754278819,0.47491537862353855,0.47367385360929704,0.4718850983513726
valid_acc,0.6319445,0.6111111,0.5972222,0.625,0.6319445,0.6388889,0.6388889,0.6388889,0.6458333,0.6597222,0.6597222,0.6666667,0.6875,0.6944445,0.6805556,0.6805556,0.6944445,0.7013889,0.7083333,0.7013889,0.6944445,0.6875,0.7083333,0.7083333,0.7083333,0.7152778,0.7291667,0.7222222,0.7222222,0.7222222,0.7152778,0.7152778,0.7013889,0.7013889,0.7152778,0.7291667,0.7430556,0.7222222,0.7152778,0.7430556,0.7152778,0.7361111,0.7361111,0.7361111,0.7430556,0.7638889,0.7916667,0.7777778,0.7916667,0.7708333,0.7638889,0.7569445,0.7708333,0.8055556,0.7916667,0.7777778,0.7777778,0.7986111,0.7777778,0.7916667,0.7986111,0.7986111,0.7986111,0.7916667,0.8194445,0.7986111,0.8125,0.8333333,0.8333333,0.8055556,0.8055556,0.8333333,0.8333333
