,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
train_loss,1.1922907651738917,1.161630814802562,1.005732018896874,1.0363240394186466,1.0480586708860193,1.034726842075375,1.0023974763586165,0.8364816367203463,1.0214130125992686,0.8324378690821059,0.9026063841285435,0.881777563839094,0.8943740125243546,0.8898019985104284,0.8433389917333075,0.7771756619426375,0.7866749454897346,0.8193692226781912,0.9176798090867117,0.8587919646966542,0.8668236453482445,0.8003175918092119,0.856409453753884
train_acc,0.49999997,0.50354606,0.51418436,0.5319149,0.49999997,0.5319149,0.5283688,0.61347514,0.53546095,0.59219855,0.5886525,0.5886525,0.6099291,0.59574467,0.64539003,0.62411344,0.641844,0.59219855,0.5780142,0.5744681,0.58156025,0.59574467,0.57092196
valid_loss,0.8469209094516567,0.8152906454977442,0.8294290822060382,0.8287151534049237,0.8072943697210218,0.7914247942752526,0.7671459199952297,0.7530154781263383,0.7436983751468971,0.7411506293249912,0.7491341272338492,0.7502789673258047,0.7395662157261957,0.7385706354360111,0.738343813380257,0.7364655527912203,0.7318857448999999,0.7298156462731908,0.7221073635288926,0.7221904914887225,0.7241008125367712,0.7336780868592809,0.7305355990519289
valid_acc,0.52459013,0.54098356,0.54098356,0.54918027,0.52459013,0.5081967,0.49999997,0.48360652,0.52459013,0.5163934,0.49180326,0.49180326,0.5081967,0.4672131,0.4754098,0.4754098,0.45901638,0.4754098,0.57377046,0.57377046,0.5081967,0.54918027,0.55737704
