,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
train_loss,1.1202021279892365,1.0332322414819297,1.1683229873706769,0.9867048395144475,1.2824938993949395,0.9986040298040811,0.9985202349625625,0.9465362971479242,1.0276299583447444,1.0393828950919115,0.8667323155836626,0.9805607640898073,0.897116241517005,0.9525409766605922,0.8060219272390589,0.7419798827016508,0.8564391484508267,0.8464689796621149,0.732079976564878,0.7214354803035785,0.8147643525879105,0.6488538872111927,0.8215853153885185,0.7208721831247404,0.7931307910324691,0.7368416314001207,0.7029339191201446,0.7492651923910364,0.6774726719051213,0.6292041106657549,0.7048579624720982,0.6421060391834804,0.7785363909486053,0.7387064362501169,0.6937209994761975,0.7237866211247135,0.687365346914762,0.605476109238414
train_acc,0.46753246,0.5064935,0.512987,0.52597404,0.47402596,0.52597404,0.52597404,0.5194805,0.52597404,0.5194805,0.5779221,0.52597404,0.5714286,0.5714286,0.6103896,0.6298701,0.5974026,0.6168831,0.6753247,0.65584415,0.6363636,0.64935064,0.6233766,0.6818182,0.6298701,0.6103896,0.66883117,0.6883117,0.6883117,0.6818182,0.64285713,0.6883117,0.6363636,0.6883117,0.6233766,0.5974026,0.6753247,0.6818182
valid_loss,0.9874712590015295,0.9199708736304081,0.907796050563003,0.9124887170213641,0.9208207776149114,0.9186482718496611,0.9070499467127251,0.8911125840562762,0.8826936230514989,0.8674996639742996,0.847158381433198,0.8269786184484308,0.807298689177542,0.7887367551976984,0.7793190009666212,0.7728675712238658,0.7654491951971343,0.761370944254326,0.757584394830646,0.7539324335979692,0.753530538443363,0.7535592624635408,0.7498686024636934,0.7411992053190867,0.7355179497689912,0.73227085127975,0.7257532369006764,0.712973497130654,0.7060542106628418,0.6969937591841726,0.688094128261913,0.6762949860457218,0.666579297094634,0.6650278225089564,0.6681770375280669,0.6746053930484888,0.6835103721329661,0.6905079754916105
valid_acc,0.469697,0.4848485,0.5,0.469697,0.5151515,0.5151515,0.5,0.4848485,0.5,0.5,0.4848485,0.4848485,0.53030306,0.53030306,0.53030306,0.53030306,0.5151515,0.5151515,0.5151515,0.5151515,0.5151515,0.5151515,0.53030306,0.53030306,0.54545456,0.54545456,0.56060606,0.56060606,0.56060606,0.56060606,0.6060606,0.6515152,0.6666667,0.6212121,0.6363636,0.6212121,0.6212121,0.6212121
