,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
train_loss,1.1628583282824383,1.1706891375661685,0.9608044134860008,0.9721973175244616,0.9403446383823623,0.7745317283845106,0.7735556600899096,0.9019413124646573,0.8354717327269497,0.9224152967629843,0.8009618552315314,0.7964582147187744,0.7589576358826745,0.7531886531027737,0.7368159021762822,0.7351906169329258,0.6747228617699731
train_acc,0.49006623,0.49337748,0.5397351,0.54635763,0.57615894,0.63907284,0.5960265,0.5927152,0.5960265,0.59933776,0.62913907,0.6423841,0.6423841,0.6490066,0.6423841,0.68543047,0.68543047
valid_loss,0.8076804637908935,0.7827495373212374,0.7885982467578008,0.7802523136138916,0.7594480826304509,0.7405354316417988,0.7349023507191584,0.7347725134629469,0.738911941418281,0.7469517065928533,0.7373222424433782,0.7288967068378742,0.7223992402736957,0.7278192575161274,0.7409674030083876,0.7433862372086598,0.7382859399685493
valid_acc,0.5153846,0.5692308,0.5538462,0.5923077,0.5846154,0.6076923,0.6,0.6076923,0.6230769,0.61538464,0.63846153,0.65384614,0.66923076,0.66923076,0.65384614,0.6615385,0.6923077
