,0,1,2,3,4,5
train_loss,1.1913052640334079,0.8157388597358892,0.9118977402463372,0.905198762446274,0.8689876664813163,0.7900142593638887
train_acc,0.563786,0.6255144,0.563786,0.5720164,0.6131687,0.63374484
valid_loss,0.771300106389182,0.7097599466641744,0.7289863228797913,0.7520074180194309,0.7554887493451437,0.7414194555509658
valid_acc,0.48571432,0.53333336,0.6,0.60952383,0.60952383,0.5904762
