,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
train_loss,1.11504577842739,1.138454774115559,1.0862443555107515,0.9878046113854917,1.0322343862845922,0.9800062021727346,0.9216615798581352,0.9054380962657597,0.8938725634319026,0.9172785338209066,0.9555901673197331,0.967865123150656,0.9020383403691681,0.9713908521140494,0.7491820647741444,0.9299341834796016,0.8800951950641459,0.8597092942078355,0.8115755832569109,0.7412683070744371,0.7834659004876007,0.7021204380623555,0.734103536356617,0.784557244918903,0.7543681702132009,0.790694599575282,0.717499103903355,0.7585514983233674,0.8106389610609527,0.7736202252035772,0.7188640114322357,0.7042922684955265,0.7511335202210456,0.7681350300951701,0.6710253006905214,0.7047658357055345,0.7250775746767529,0.597409508058003,0.6699853518698689,0.6698979689684479,0.6114738681175153,0.6601710003842876,0.5894217217010073,0.6625901132510514,0.5576335287260261,0.596637699869867,0.6822462034142391
train_acc,0.5017422,0.46689895,0.4912892,0.5226481,0.5261324,0.5156794,0.554007,0.5644599,0.5923345,0.5505226,0.5818815,0.5609756,0.5261324,0.5226481,0.5958188,0.5609756,0.5749129,0.5993031,0.6167247,0.66898954,0.6236934,0.6794425,0.6620209,0.641115,0.641115,0.6271777,0.6445993,0.641115,0.6132404,0.65505224,0.6167247,0.63763064,0.6445993,0.5993031,0.66550523,0.6480836,0.66898954,0.70731705,0.6759582,0.68641114,0.70034844,0.68989545,0.72125435,0.6933798,0.7456446,0.71777004,0.6794425
valid_loss,0.9026241244339361,0.8163120039110261,0.7989405320911873,0.7935867765085484,0.7906721883673009,0.7859728442944163,0.7819299804485911,0.7737850517761417,0.7672877839910306,0.7630972309810359,0.7549504831554444,0.7459211766235228,0.7393146859921091,0.7329331568586148,0.7260593224347123,0.7219237530134558,0.7121369766026009,0.7050536333060846,0.7019072887374134,0.7061292165663184,0.7014862347424515,0.694853757455097,0.6857306714949569,0.6802643198307937,0.6831119254352601,0.6857495758591629,0.6795169270135523,0.6721913150655545,0.6688269115075832,0.6708151596348461,0.6620313457357205,0.6542949032008163,0.6484400969210679,0.6458707025380639,0.6481503805493921,0.6455026666323344,0.6422004350801793,0.6390577792152157,0.6367482625372042,0.6299820556873228,0.6281957379201564,0.6206859839640981,0.6172164605885018,0.6183816223609738,0.61994696341879,0.6217513355782361,0.6213395285412548
valid_acc,0.53658533,0.5121951,0.4634146,0.47154468,0.44715446,0.45528454,0.4634146,0.4634146,0.50406504,0.48780486,0.49593493,0.50406504,0.50406504,0.5121951,0.5203252,0.53658533,0.53658533,0.53658533,0.53658533,0.5691057,0.5447154,0.5609756,0.5447154,0.5528455,0.5691057,0.5934959,0.5934959,0.57723576,0.58536583,0.601626,0.60975605,0.60975605,0.62601626,0.6422764,0.6829268,0.6747967,0.6747967,0.6747967,0.6829268,0.6829268,0.6829268,0.70731705,0.7154471,0.70731705,0.699187,0.70731705,0.70731705
