,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
train_loss,1.4411347464817326,1.1707466857358553,0.9759289136331671,1.002411071016398,0.9931567543890418,0.8425811743071686,0.9224951217398826,0.7508416655586987,0.7223513874027372,0.7357792297722155,0.7669239116878044,0.647331536231556,0.6626122903325417,0.7059856445531811,0.60432623030832,0.6092837628379516,0.5706329283398618,0.4929869299566289,0.4896379925232731,0.4887571250727783,0.4716202126562803,0.4101644338527208,0.45698293015516595,0.4823423032145882,0.432096276341415,0.4077707661984274,0.3648774515876371,0.33889643624684535,0.3467547700380199,0.3781564225303171,0.3537821875632017,0.3320530379898457,0.3949168048253873,0.2962530461960969,0.33352890865104956,0.27210851673049796,0.3051414814767937,0.2682042762585218,0.29197067712865227,0.2997392227529233,0.2703649196059862,0.2641025886510723,0.25599864177172194,0.2240039513605397,0.2320838583055689,0.2229948404150973,0.1954820535635699,0.24016691084938183,0.18736643222150903,0.21010000375505108,0.20782594138736923,0.18710400138167138,0.1770033046135919,0.2152525703146898,0.1966332644743371,0.15587364433119105,0.22377400707700112,0.17904903363267718
train_acc,0.5296167,0.44599304,0.5783972,0.6062718,0.5783972,0.630662,0.5888502,0.6445993,0.6585366,0.630662,0.6445993,0.66550523,0.6968641,0.66898954,0.74216026,0.68989545,0.728223,0.78745645,0.77700347,0.79094076,0.79094076,0.8118467,0.76655054,0.76655054,0.80139375,0.80836236,0.8432056,0.8641115,0.8641115,0.83623695,0.81533104,0.85017425,0.82578397,0.8780488,0.8466899,0.8919861,0.85365856,0.8606272,0.8919861,0.87108016,0.8919861,0.88501745,0.8815331,0.9163763,0.8989547,0.90592337,0.9094077,0.90592337,0.9268293,0.9268293,0.91986066,0.90592337,0.9303136,0.912892,0.9163763,0.9512195,0.912892,0.9303136
valid_loss,0.7280089860039998,0.7473519924210339,0.6235375898640331,0.623577340347011,0.5898377212082467,0.5508840883650431,0.5333679521956095,0.5126734322648707,0.4955521138702951,0.48069543155228217,0.47527288033710263,0.45585569157833006,0.4508016259689641,0.44472109932240433,0.4218693663918875,0.41797298750257106,0.4064013640570447,0.39608362171708084,0.38815369208653766,0.38062330474698447,0.3745457314378847,0.3685582985238331,0.36249696772272993,0.35718235058513115,0.3518322875829247,0.349266239782659,0.3436899560738385,0.342310467871224,0.33988105766172333,0.33148410019835806,0.3278093718416323,0.32423521541967626,0.32356013030540653,0.32094246270210763,0.31252170335955737,0.30812731675985383,0.30824605563307195,0.30326630914114355,0.3015077753764827,0.3045240909588046,0.2977703543213325,0.2943239883194125,0.2951122011111035,0.29825353016698264,0.29334444897930795,0.2862027631542547,0.2839195973020259,0.28111542288849994,0.28179047529290363,0.2802470287656396,0.27908438504711397,0.27952123754392794,0.27759250683513115,0.2749427462496409,0.2757280706390133,0.2759769445027762,0.2964376073058059,0.28096021215120953
valid_acc,0.58536583,0.5447154,0.6178862,0.6504065,0.6422764,0.6910569,0.7479675,0.7479675,0.7235772,0.7479675,0.75609756,0.7967479,0.7642276,0.7723577,0.7967479,0.8292683,0.8292683,0.8211382,0.8211382,0.8211382,0.8211382,0.8211382,0.8211382,0.83739835,0.8455284,0.8292683,0.83739835,0.8780488,0.8780488,0.86991864,0.86991864,0.8536585,0.8455284,0.8455284,0.88617885,0.902439,0.902439,0.902439,0.88617885,0.86991864,0.8780488,0.902439,0.8780488,0.8780488,0.8780488,0.8780488,0.91869915,0.91869915,0.88617885,0.88617885,0.88617885,0.8780488,0.8780488,0.9105691,0.91869915,0.8780488,0.8617886,0.86991864
