,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
train_loss,1.256501673531009,1.019205359082237,0.8771807342113745,0.8634067269328246,0.8202453022092862,0.7396882501515475,0.7686542730346368,0.7548080071760196,0.6477365731071902,0.5548706172402003,0.5712246616432286,0.5623637054781181,0.5735935768737315,0.543679964299486,0.505300794836122,0.4275427358838084,0.42664556116519675,0.40676391713297855,0.35319620127961926,0.3962079059554492,0.3195201833046342,0.30761950432693697,0.32388372817383293,0.3026736075975304,0.3226143785031238,0.3241460468141263,0.2829948204064444,0.2893426574322871,0.27095671124219145,0.2651816326248982,0.25574975850813814,0.25185952977887516,0.2315697632613227,0.23444591215038,0.244760837394242,0.19046838698342303,0.2102148377316125,0.18217060142736824,0.1778827879029008,0.21518679960487777,0.1667898187536431,0.1739535558279779,0.20009100876258085,0.18087131018548924,0.14857412416920018,0.16768555478616196,0.13643271487708375,0.13973301817257203,0.14797061107188555,0.17016254841907644,0.11565683546204553,0.13297097015904036,0.12429479334421666,0.10987508189528714,0.12036127828318498,0.12770431285554712,0.12119766579339497,0.12595888332326585,0.08805206354976074,0.09707111391154202,0.10507151788118117,0.11137658086690036,0.10879439283687867,0.08570579918200694,0.09874347356793275,0.10467633997385031,0.09365295716867925,0.08906927667441412,0.10678395084733126,0.0861129979588395,0.1149102491458008
train_acc,0.46708462,0.52351093,0.60188085,0.60501564,0.60188085,0.6583072,0.6708464,0.6520376,0.7210031,0.7398119,0.7429467,0.7272727,0.7523511,0.7241379,0.7742947,0.79310346,0.79623824,0.8025078,0.85266453,0.8244514,0.8557994,0.8902821,0.85893416,0.86520374,0.86206895,0.84952974,0.8683385,0.88087773,0.8934169,0.8840125,0.8840125,0.87460816,0.9059561,0.8902821,0.8934169,0.9373041,0.9184953,0.9184953,0.93416923,0.92789966,0.94357365,0.94357365,0.92789966,0.9373041,0.9561128,0.94043887,0.9373041,0.9498432,0.94670844,0.94043887,0.9561128,0.95924765,0.968652,0.96238244,0.96238244,0.952978,0.968652,0.94043887,0.97805643,0.968652,0.96238244,0.9749216,0.9655172,0.968652,0.968652,0.9561128,0.9717868,0.9749216,0.9498432,0.9717868,0.95924765
valid_loss,0.7357969727829425,0.6899474067409543,0.6484373137898689,0.6079599104658531,0.5762474884952071,0.5513939278839278,0.534019027530712,0.5161312999081438,0.49310774220167286,0.4685775837759032,0.45271218051440526,0.45402491832301567,0.42760032524157615,0.4179502960539212,0.40442311546228227,0.39786869222230287,0.3986396656854309,0.3820779111481061,0.3788632854928065,0.3715067675513943,0.36560539564077,0.35859708564124837,0.352555476400974,0.3457292852393032,0.34173642501343776,0.3380599164397177,0.3306828864517003,0.3261942558915076,0.32206126307919075,0.31624770773588307,0.31387586532718076,0.3080790662852517,0.30542855367173244,0.30318845841136294,0.30285918582094845,0.3016165443798051,0.2988487583224791,0.30192330762417646,0.3062031930924332,0.29714153935439397,0.29387904464328374,0.29159976683393884,0.29323623530621074,0.2969933876591007,0.28967982965664274,0.2821604292975725,0.27955128024094295,0.2790171712854483,0.2778131528927462,0.277301596681567,0.2822396270658848,0.28042781918588344,0.27755618356440187,0.2751582708672015,0.27525669988924567,0.27321857072576117,0.2731527179262064,0.2736586242044059,0.2715421981402557,0.27084575767499686,0.27141103126706867,0.26988717054363587,0.26868866046849826,0.26889511931986704,0.2734932623205394,0.278095003679721,0.2670949184111435,0.2712079332257709,0.26900702725796805,0.27040569990003194,0.27787796881077065
valid_acc,0.5109489,0.54744524,0.63503647,0.69343066,0.72262776,0.72262776,0.76642334,0.78832114,0.8029197,0.8029197,0.82481754,0.81751823,0.81751823,0.84671533,0.8321168,0.8321168,0.810219,0.8613139,0.8686131,0.8540146,0.839416,0.84671533,0.84671533,0.8540146,0.84671533,0.8832117,0.8613139,0.8540146,0.8540146,0.8613139,0.8540146,0.8686131,0.8759124,0.8759124,0.8613139,0.8759124,0.8759124,0.8540146,0.8540146,0.8759124,0.8759124,0.8759124,0.8686131,0.8832117,0.8832117,0.8905109,0.8978102,0.8905109,0.8978102,0.8978102,0.8832117,0.8832117,0.8905109,0.8905109,0.8905109,0.8905109,0.8978102,0.8978102,0.8978102,0.8905109,0.8832117,0.8905109,0.8978102,0.8832117,0.8832117,0.8759124,0.8905109,0.91240877,0.90510947,0.8832117,0.8759124
