,0,1,2,3,4,5,6,7
train_loss,1.1970328353700184,1.0818109103611537,1.031204534712292,0.9838293149357751,0.9768841045243399,0.8547730003084455,0.8246506015459697,0.7000654867717198
train_acc,0.5095238,0.5095238,0.53809524,0.5761905,0.52380955,0.6238096,0.60952383,0.6809524
valid_loss,0.7138494716750251,0.6979459232754177,0.6779056032498677,0.6737441897392273,0.6758684290779962,0.6832555572191874,0.6884481231371562,0.6889185640547011
valid_acc,0.5777778,0.54444444,0.6333333,0.6333333,0.6333333,0.62222224,0.6333333,0.64444447
