,0,1,2,3,4,5
train_loss,0.963179992125915,1.0203273414491534,0.9599248954841683,0.8124557158968471,0.7688522763080425,0.7924948329324121
train_acc,0.5450451,0.5540541,0.5855856,0.6216216,0.6441442,0.6171171
valid_loss,0.730236272017161,0.7039474248886108,0.7275753021240234,0.7343212366104126,0.7199380993843079,0.725348969300588
valid_acc,0.6041667,0.5729167,0.59375,0.5729167,0.6041667,0.6145834
