,0,1,2,3,4,5,6,7,8,9
train_loss,1.1492982907586744,1.0003855590216457,0.9216156588891709,1.1154209047425783,0.9444608407249617,1.1146816905408967,1.0102449848141732,1.0017470595097437,1.0022018783477717,0.9673075639524835
train_acc,0.50218344,0.52401745,0.55458516,0.50655025,0.5895197,0.5152838,0.52401745,0.489083,0.50218344,0.5458515
valid_loss,0.8739024521124483,0.7977421777416961,0.7752568041435396,0.766378013172535,0.75938869786985,0.7547361134278654,0.7552055283026262,0.7643879501506535,0.7724960133282825,0.7696849095700967
valid_acc,0.4848485,0.4949495,0.53535354,0.5050505,0.4848485,0.46464646,0.5252525,0.5151515,0.53535354,0.5252525
