,0,1,2,3,4,5,6,7,8
train_loss,1.130404649109676,1.1076280700749364,1.122507485850104,1.145598541046011,1.151615964955297,1.036156177520752,1.0205598165249001,1.0651863443440404,1.0027736014333264
train_acc,0.44827586,0.5,0.4698276,0.47844827,0.49568966,0.51293105,0.5301724,0.51724136,0.49568966
valid_loss,1.1782647275924683,0.9618085503578186,0.8883996677398681,0.8655494499206543,0.864376790523529,0.870900387763977,0.8833841371536255,0.8841533350944519,0.8884471201896668
valid_acc,0.52,0.5,0.48999998,0.5,0.48999998,0.48999998,0.48999998,0.51,0.51
