,0,1,2,3,4,5,6,7
train_loss,1.1100902536459136,1.1829168106380261,1.0222860700205754,0.9837563843057867,0.9747957932321649,1.1141020122327303,1.0392495832945172,1.028234432663834
train_acc,0.49122807,0.48245615,0.5482456,0.53070176,0.5131579,0.5,0.5219298,0.50438595
valid_loss,0.8834852259986254,0.8144816914383246,0.8027534046951605,0.7995649868128251,0.8008872769316848,0.8026388165902119,0.8030892647042567,0.8046811137880597
valid_acc,0.53061223,0.46938774,0.53061223,0.5102041,0.47959182,0.48979592,0.48979592,0.47959182
