,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
train_loss,1.2801305856861052,1.1400558401326664,1.0612930313485567,1.1310169305957731,1.1271565859435035,1.1306215505130957,0.9728518108852574,0.9324282935408296,0.9285595123885108,0.8515604441283179,1.0469613407478957,0.9830883868405076,1.0236511797201437,0.9809078720749401,0.9146258420631533,0.9504846051091054,0.9044833339628626,1.0790686587818334,0.9956566759797393,0.903154124979113,0.8289009381513126,0.8264058066196129,0.828927004923586,0.8550055838022076,0.8528162866342263,0.8211403147118991,0.7264143795263572,0.8794392943382263,0.8450910751936865,0.8381487766250235,0.804001341100599,0.8158603935945229,0.7537092419921375,0.8258644186082433,0.7860011409540646,0.741397207877675,0.8078317515185622,0.7182815534169557,0.7717162018916646,0.7343921299840583,0.8350015917762381,0.7898612540276324,0.7956031854035425,0.7683107931105817,0.8117208969397623,0.654489167401048,0.8044743107967689,0.7237933219456282,0.6583501120082668,0.7857804161603333,0.7580729644806659,0.7178674555215679,0.6486296135871137,0.6797925956913682,0.5856457743488375,0.7033297839711924,0.6852673399643819,0.6770405564151827,0.6244135884965052,0.6517692628453989,0.7067569240194852,0.751186378666612,0.7005000759343631,0.5915684426417116,0.5634554018739795,0.6732425728782279,0.6337277185721476,0.64762282371521,0.6762315337775183,0.6536973226265829,0.640554603006019,0.6459560345430844,0.6078225178796737,0.6471634888258136,0.6357713752105588,0.6125050949268653,0.5808559099181754,0.5831916791493775,0.5940228651781552,0.620166115096358,0.5938492163282926,0.5671443577672615,0.6420825123786926,0.6649582542356898,0.683942831930567,0.6474837436050666,0.5291677088033958,0.540773239780645,0.5070249008350685,0.5501117579272536,0.5841110925205418,0.5888440965629015,0.6111722901219228,0.5352312531627592,0.5888581285711194,0.4831825509423115,0.4763952400840697,0.5752610065897957,0.576871889536498,0.469906782029105
train_acc,0.42622948,0.4672131,0.47950816,0.52459013,0.50409836,0.5286885,0.56557375,0.5532787,0.52459013,0.58606553,0.4959016,0.5450819,0.5163934,0.55737704,0.5696721,0.5532787,0.60655737,0.5532787,0.54918027,0.53278685,0.5696721,0.6147541,0.5983606,0.6311475,0.56557375,0.5983606,0.6475409,0.6106557,0.61885244,0.58606553,0.60655737,0.6147541,0.6393442,0.58606553,0.60655737,0.6516393,0.5778688,0.6762295,0.5901639,0.6639344,0.6147541,0.6721311,0.60245895,0.6229508,0.62704915,0.7008196,0.6475409,0.66803277,0.68032783,0.6639344,0.6434426,0.6639344,0.6844262,0.68852454,0.72131145,0.62704915,0.6639344,0.7172131,0.6926229,0.6721311,0.6721311,0.6434426,0.66803277,0.7377049,0.7336065,0.7254098,0.6926229,0.68852454,0.7090164,0.6926229,0.65983605,0.66803277,0.7008196,0.71311474,0.70491797,0.72950816,0.7090164,0.7008196,0.6926229,0.69672126,0.71311474,0.70491797,0.71311474,0.72131145,0.7008196,0.66803277,0.7418032,0.72131145,0.7336065,0.7172131,0.72131145,0.70491797,0.7254098,0.76229507,0.7172131,0.74999994,0.7418032,0.7172131,0.69672126,0.7786885
valid_loss,0.8720363862109635,0.8036610540354027,0.7944694375092128,0.7877919302796418,0.7818661804469127,0.7726205013832956,0.7623287079469213,0.752436988758591,0.7464668964439968,0.742139753305687,0.738840030049378,0.7348314658650812,0.7314846493163198,0.7256160760825535,0.7194668110811485,0.7123658668320134,0.7074197868131241,0.7033951372470496,0.7003973846165639,0.6986208839236565,0.697965995320734,0.6927441527258675,0.6871031005427523,0.6824758401456869,0.6777422293177191,0.6744654684696557,0.6728399710835151,0.6707401669250345,0.6686444631162679,0.6649068852640548,0.661988172891005,0.6563673502994034,0.6539464750379886,0.6532042532596948,0.6519946321001593,0.6495098359179947,0.6460694187092331,0.6433733622982817,0.6411627654759389,0.6406241025564805,0.6390727927099984,0.6358107429630352,0.6312124155602366,0.6278294189920965,0.6256103245717175,0.6247996935304606,0.6255045150810817,0.6216883760578228,0.6189376070814313,0.6185409033073569,0.6168335046408311,0.6141778005743926,0.611678992802242,0.6094388579422573,0.606839119263415,0.6044673661016068,0.6014665938773245,0.5989095523672284,0.5975935391660007,0.5964284145607138,0.5934547973128984,0.5910503560642026,0.5899564938725166,0.5886308685788568,0.5882922433457285,0.5899063449985577,0.5892743681961635,0.5867357535182305,0.5840009057296897,0.5844907175819829,0.5829258864780642,0.5813678278113311,0.5794538833060354,0.5771052320048494,0.5756585226868683,0.5737938948397366,0.5721412379786653,0.5718609094619751,0.5712253799978292,0.5709465044849323,0.5709152187941209,0.5706115882351713,0.5697789225938186,0.5688676834106445,0.5677731115863008,0.5660732624665746,0.5646573125191454,0.5644033899847066,0.5629280715618493,0.560822161863435,0.5593444300147722,0.5574714057850387,0.5563383282355543,0.5559635848369239,0.5557319758073339,0.5527761612298354,0.55084801507446,0.5503846733075268,0.5497347330147365,0.5498013766306751
valid_acc,0.46226415,0.5,0.5471698,0.5660378,0.5754717,0.5943396,0.5943396,0.5566038,0.5566038,0.5660378,0.5943396,0.6037736,0.6037736,0.6226415,0.6320755,0.6226415,0.5566038,0.5566038,0.5943396,0.6415094,0.6132076,0.6037736,0.6132076,0.5943396,0.5754717,0.5754717,0.5754717,0.5849057,0.6037736,0.5943396,0.5943396,0.5660378,0.6226415,0.6132076,0.6320755,0.6320755,0.6132076,0.6132076,0.6132076,0.5849057,0.5943396,0.5943396,0.6132076,0.6037736,0.5943396,0.6226415,0.6037736,0.6132076,0.6226415,0.6226415,0.6415094,0.6509434,0.6509434,0.6509434,0.6509434,0.6603774,0.6226415,0.6415094,0.6415094,0.6509434,0.6320755,0.6320755,0.6320755,0.6415094,0.6226415,0.6603774,0.6603774,0.6603774,0.6509434,0.6415094,0.6415094,0.6509434,0.6603774,0.6603774,0.6509434,0.6603774,0.6509434,0.6509434,0.6509434,0.6509434,0.6415094,0.6509434,0.6509434,0.6603774,0.6603774,0.6603774,0.6509434,0.6698113,0.6509434,0.6509434,0.6415094,0.6415094,0.6415094,0.6603774,0.6603774,0.6603774,0.6415094,0.6698113,0.6792453,0.6698113
