,0,1,2
train_loss,1.125538478896523,1.1053028856213305,1.1302014463902978
train_acc,0.51162076,0.5253822,0.512844
valid_loss,0.7379215890262675,0.8513166263338162,0.8812940841734664
valid_acc,0.5206848,0.52924395,0.5256776
