,0,1,2,3,4,5,6,7
train_loss,1.267594953291281,0.9825119300700692,1.056375153460357,0.9821364720835957,0.970098075648062,0.9372911916549549,0.8761521726195989,0.9219026630622331
train_acc,0.4585153,0.58078605,0.5458515,0.55458516,0.5676856,0.5720524,0.5720524,0.6157205
valid_loss,0.8299791547987196,0.7147727054778976,0.6878978290943184,0.6855251512142143,0.6919559619643472,0.7009160958155237,0.7055086583802195,0.7046097474868851
valid_acc,0.56565654,0.61616164,0.6262626,0.6060606,0.61616164,0.5959596,0.61616164,0.64646465
