,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
train_loss,1.2296373008743047,1.0650553600055965,1.026194892999694,1.1010120065193476,1.1042998034184373,1.0465250639464911,1.06990802381921,1.0877356435370258,1.1113699421169252,1.0057281649957492,1.08181525262322,0.9523818896511408,1.0640259403882064,0.8849217793134254,0.9605803954319692,0.9780070007316709,0.9669230725821547,0.9193175646263784,0.9691097004207101,0.8755338525208901,0.8838268124212431,0.9061026329130638,0.8045582564796988,0.8824320388591196,0.9061467511447396,0.896158808328974,0.8204625619678046,0.8194548712940667,0.924104089812031,0.9037304600392739,0.8403896867759585,0.7530061424247861,0.8248902915969608,0.7984478774033194,0.7575008550028163
train_acc,0.48425198,0.48031497,0.507874,0.47244096,0.51968503,0.5472441,0.503937,0.492126,0.507874,0.507874,0.5,0.511811,0.503937,0.5551181,0.53149605,0.53937006,0.53937006,0.52755904,0.496063,0.5826772,0.57086617,0.53937006,0.5866142,0.5748032,0.5787402,0.5551181,0.5826772,0.62992126,0.53149605,0.5669291,0.5984252,0.5984252,0.54330707,0.6023622,0.6102362
valid_loss,0.9707290616902438,0.7708365906368603,0.7078529704700817,0.6853655544194308,0.6738724686882712,0.6670286037705161,0.6655542839657177,0.6686093774708834,0.6748463110490279,0.6748448610305786,0.6643724029714411,0.6572058189998974,0.6553171634674072,0.6486421032385392,0.6455316857858138,0.644922597841783,0.643127954006195,0.6384860320524736,0.6359613808718595,0.6343670563264326,0.6283850604837591,0.6256453730843284,0.6231724619865417,0.6208380590785634,0.6197140476920387,0.6174925034696406,0.6156319509853017,0.6155729120427912,0.6119224169037559,0.6059615612030029,0.6039992397481745,0.6065332466905767,0.6089501391757618,0.6097776304591785,0.6135183572769165
valid_acc,0.49090907,0.5181818,0.55454546,0.56363636,0.58181816,0.57272726,0.57272726,0.58181816,0.59999996,0.59999996,0.6181818,0.6272727,0.6181818,0.6272727,0.6181818,0.6272727,0.6363636,0.6363636,0.6363636,0.6363636,0.6363636,0.6363636,0.6545454,0.6636363,0.6636363,0.6636363,0.6636363,0.6727272,0.6636363,0.6727272,0.6454545,0.6545454,0.6545454,0.6545454,0.6727272
