,0,1,2,3,4,5
train_loss,1.083290419353436,0.9871359232157597,1.0448012295710682,0.8960213714914772,0.9695475326587202,0.8058296155520264
train_acc,0.49785408,0.5751073,0.51502144,0.5965665,0.57081544,0.59227467
valid_loss,0.734130609743666,0.7228183823056741,0.7377674042588414,0.7304641374266974,0.7392578986611696,0.7547830815362458
valid_acc,0.4950495,0.55445546,0.5940594,0.55445546,0.48514852,0.52475244
