,0,1,2,3,4,5
train_loss,1.6390641356302686,1.2944916476888104,1.0803195203631377,1.0914354880979238,1.118337384925401,0.9256121910308018
train_acc,0.49586776,0.47520658,0.5578512,0.56198347,0.5165289,0.58677685
valid_loss,0.8921659176166241,0.8201720897967999,0.8267587239925678,0.8289121481088492,0.8994832084729121,0.9325093902074374
valid_acc,0.4519231,0.48076925,0.5,0.4423077,0.47115386,0.48076925
