,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
train_loss,0.9639926188027681,0.9389486117149467,0.9575473675087317,0.7823171135204942,0.8388457298278809,0.8517638969777236,0.844447449961705,0.8929850023184249,0.7722810462339601,0.7236370559948594,0.6856093593497774,0.6437211285776167,0.675028194242449,0.6999007592450327,0.6074094354216732,0.6658609536156725,0.5843679753702078,0.5950200379784427,0.5066102249408836,0.521478784618093,0.46841775614823866,0.5008890864564411,0.45822821535281283
train_acc,0.5410448,0.6007463,0.5671642,0.61940295,0.57462686,0.5783582,0.60820895,0.61194026,0.6641791,0.64179105,0.65298504,0.6977612,0.6865671,0.6828358,0.7089552,0.6828358,0.7238806,0.73880595,0.7574627,0.7537313,0.79850745,0.7798507,0.7947761
valid_loss,0.8591081582266709,0.7992118083197495,0.7610991309429037,0.7429712373634865,0.7328569847961952,0.7321881117491886,0.7616822966213884,0.7452994112310738,0.7290826213770899,0.7185782481884134,0.7102511874560652,0.738457139196067,0.7160154067236801,0.6987047627054411,0.6908081502750002,0.7461814715944487,0.7661233256603109,0.6939933279464985,0.6869360599024542,0.6898923824573385,0.6888396472766481,0.7082277926905401,0.7073097989476961
valid_acc,0.43103448,0.5,0.51724136,0.54310346,0.52586204,0.51724136,0.5344828,0.54310346,0.5948276,0.5862069,0.5948276,0.61206895,0.6034483,0.5948276,0.62931037,0.62068963,0.5862069,0.63793105,0.62931037,0.62068963,0.6034483,0.61206895,0.61206895
