,0,1,2,3,4,5
train_loss,1.1094633544363626,1.0865017350127057,1.037930354839418,0.8846405230886568,0.9036311347310136,0.8922063354554215
train_acc,0.5081301,0.5121951,0.5731707,0.57723576,0.57723576,0.5569106
valid_loss,0.7226416164973997,0.7162971372874278,0.7202340409440814,0.7315285464502731,0.7384703373009304,0.7555172387159096
valid_acc,0.49056605,0.5566038,0.5471698,0.5849057,0.5849057,0.5566038
