,0,1,2,3,4,5,6,7
train_loss,1.1465457381119375,1.0783570775819138,1.0131490928116844,0.936510650872143,0.9710437848057809,0.850159476938206,0.786381619726206,0.9306854738418713
train_acc,0.4978166,0.5327511,0.558952,0.55021834,0.5458515,0.6026201,0.6462882,0.5633188
valid_loss,1.0674625647188438,0.8627162834610602,0.7628237514784841,0.7331833183163344,0.7552969907269333,0.8468424418959954,0.8192878227041225,0.7472368508878381
valid_acc,0.42424244,0.45454547,0.47474748,0.54545456,0.5252525,0.47474748,0.5050505,0.53535354
