,0,1,2
train_loss,0.7281621751012832,0.7293187331559131,0.7162487826986105
train_acc,0.53489095,0.53239876,0.5386293
valid_loss,0.6970486848853356,0.714339978473131,0.7131094696909882
valid_acc,0.5145349,0.52252907,0.5116279
